"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in_1","pct_in_2"
"Sulf1",1.62892396620734,-0.0111413711726346,0.108118180819285,0.249360120648316,0.387644746982582,"Not significant",4.71881060116354,5.23489932885906
"Ncoa2",37.8405554965463,-0.0728871599965264,0.1154179215858,0.110606561170266,0.251799556065271,"Not significant",73.8202973497091,76.6442953020134
"Tram1",30.5405743601869,0.0246460671625785,0.0864900166524218,0.525219867420955,0.606845486450068,"Not significant",72.333548804137,81.6778523489933
"Lactb2",7.16758917868359,-0.0163658457750006,0.0933688829650805,0.054772015513743,0.179407070287101,"Not significant",32.7731092436975,38.993288590604
"Terf1",7.33709074595658,-0.0995258583662679,0.151590681309672,0.00115194769079088,0.0316321119930882,"Significant",28.7007110536522,29.3959731543624
"Rpl7",428.828037512282,-0.172139373880864,0.0625958247053822,0.000333945208069524,0.0150940278780097,"Significant",99.9353587588882,99.9328859060403
"Rdh10",1.10099100992131,-0.0295176911851402,0.111577469773985,0.0445343865277539,0.16328742224731,"Not significant",10.0840336134454,10.2684563758389
"Stau2",2.89882776200484,0.0100251909800393,0.103515782228257,0.628575677505158,0.685188405262532,"Not significant",10.5365223012282,16.1744966442953
"Ube2w",12.7028298728857,-0.1097844554457,0.104133284282538,0.0655090124972119,0.193686744591802,"Not significant",47.1881060116354,51.8791946308725
"Eloc",37.6024673125093,0.0397034588050162,0.0889035871130275,0.477230409226499,0.569565209749818,"Not significant",78.2805429864253,86.5771812080537
"Tmem70",7.0841082855982,0.0642425147792565,0.111310250005924,0.185909082925871,0.329384960643826,"Not significant",30.6399482870071,41.1409395973154
"Ly96",20.286026534317,-0.0695625579218126,0.114359406817876,0.203452283211491,0.345732185392954,"Not significant",62.89592760181,67.6510067114094
"Mcm3",8.13547096205568,0.0229569995201234,0.105881650126063,0.457726329988911,0.555371714079668,"Not significant",25.4686489980608,31.0738255033557
"Tram2",3.91600825412489,-0.0224019055712886,0.0966921752043169,0.329269171268748,0.45513999790396,"Not significant",21.5255332902392,25.4362416107383
"Tmem14a",1.10252492569299,-0.0140803577877756,0.105295802873338,0.461031608652286,0.557858076567532,"Not significant",5.55914673561732,6.71140939597315
"Ogfrl1",14.0934576597778,-0.157525208232919,0.149510283417732,0.0416023203838675,0.158121068611844,"Not significant",46.7356173238526,53.758389261745
"B3gat2",1.01230778338051,-0.00593517538797424,0.103775576339358,0.148686528095663,0.291574123618044,"Not significant",6.78733031674208,8.38926174496644
"Smap1",31.8179520594687,0.0194242467075005,0.0774728341360203,0.181335793944877,0.324789634778179,"Not significant",73.884938590821,84.7651006711409
"Sdhaf4",14.3362513983348,0.214386094796704,0.12059324425723,0.00829507373842273,0.0786497505078549,"Not significant",45.8952811893988,61.744966442953
"Fam135a",2.28322150546205,-0.0283867484372953,0.110507912643975,0.0141026902441905,0.0958501840743918,"Not significant",7.95087265675501,9.32885906040269
"Lmbrd1",24.7411432057283,-0.000196251850455826,0.0897142987406574,0.995416171443038,1,"Not significant",73.1738849385908,77.3825503355705
"Phf3",25.7430431309296,-0.0381660082346118,0.0956826836214099,0.33865179935649,0.462600712814462,"Not significant",69.683257918552,72.2818791946309
"Prim2",6.87036282014741,0.0203711992746834,0.103187017653427,0.0646050365569704,0.192545195421803,"Not significant",21.9133807369101,26.7114093959732
"Rab23",0.805833604145314,0.00428014666687414,0.105450390658639,1,NA,"Not significant",4.97737556561086,5.63758389261745
"Zfp451",7.2408659338823,-0.0820488678457218,0.123395436704462,0.125576773560129,0.267550131016699,"Not significant",34.7123464770524,34.0939597315436
"Dst",12.8651305729236,-0.0167632900407418,0.106369310762484,0.376738728829712,0.492114427092776,"Not significant",33.4841628959276,36.4429530201342
"Ccdc115",14.8004176598792,-0.00656899959016016,0.0896137852200847,0.143310932035855,0.285775478740337,"Not significant",48.6102133160957,58.4563758389262
"Imp4",9.90890532891121,-0.0258115890338779,0.0934910233483606,0.599812635429822,0.662029829380403,"Not significant",39.3018745959922,49.5973154362416
"Ptpn18",160.741193825634,-0.0250154813392214,0.073537506780839,0.58694220702316,0.651785134330034,"Not significant",98.4486102133161,98.8590604026846
"Gm28417",4.16074422096868,-0.027042780876865,0.10899300048131,0.0502031052000401,0.173321586183264,"Not significant",20.6205559146736,19.7315436241611
"Fam168b",20.0395187679675,-0.0351865905992611,0.0902702439757596,0.439511570277839,0.540786640615289,"Not significant",65.4169360051713,70.4026845637584
"Plekhb2",13.5979374062032,0.014645220222943,0.0930892951227478,0.0426140104456113,0.160062602945751,"Not significant",45.830639948287,56.6442953020134
"Hs6st1",9.41648614366598,-0.0257322636903148,0.103523165570293,0.438091772390195,0.539900784441788,"Not significant",42.0814479638009,44.4295302013423
"Uggt1",13.2962766986871,0.0262581456946378,0.0873349601245243,0.157023813917965,0.299365109961181,"Not significant",49.9030381383323,57.4496644295302
"Neurl3",28.5570120929905,-0.0318046433010147,0.104046870170867,0.119640125326214,0.260718212001507,"Not significant",70.071105365223,74.3624161073825
"Arid5a",1.45495925100166,0.00789057521583608,0.105520489128047,0.0553744136444866,0.180315471908967,"Not significant",12.2818358112476,14.7651006711409
"Kansl3",7.92582736082705,0.00412197966572945,0.102454881044995,0.0069888869780394,0.0723317938000734,"Not significant",26.890756302521,30.6711409395973
"Lman2l",5.78436572969471,-0.0394513026441302,0.0996194429487942,0.3669935836376,0.485538072381568,"Not significant",28.6360698125404,32.0805369127517
"Cnnm4",1.45159528955101,0.00415102493568426,0.105827479093861,0.549298521875379,0.624425150340196,"Not significant",6.78733031674208,7.85234899328859
"Cnnm3",4.18415546334911,-0.0167680359835779,0.102076740871372,0.641286242442442,0.694449164269007,"Not significant",24.9515190691661,28.1208053691275
"Ankrd23",1.19404072550633,-0.00387856147203402,0.1070777155824,1,1,"Not significant",8.27407886231416,6.51006711409396
"Ankrd39",2.09589276721826,0.0667162885505819,0.127728752928497,0.115400895401049,0.256796714272946,"Not significant",9.37297996121526,15.0335570469799
"Sema4c",1.34652817567431,-0.0325808544680354,0.112299210862825,0.0441604504686819,0.16286665630907,"Not significant",6.14091790562379,6.84563758389262
"Cox5b",103.939731548771,0.0820614883361703,0.11136251688491,0.117786859866064,0.25891814612154,"Not significant",94.7640594699418,97.5838926174497
"Actr1b",4.38638628392776,0.00158598738513866,0.0990456297865413,0.136442696608026,0.27891978103882,"Not significant",24.8222365869425,31.4765100671141
"Tmem131",19.4281740928289,-0.00148571609377513,0.0868325540375947,0.399393398132711,0.509275191851909,"Not significant",62.0555914673562,67.7852348993289
"Inpp4a",14.3578794619132,-0.0392560715601509,0.105141530346923,0.373451167995645,0.490072906200697,"Not significant",50.2262443438914,51.4765100671141
"Coa5",11.5716195375507,0.0860226222897221,0.0924445351988613,0.164329799502827,0.307510164114349,"Not significant",43.3096315449257,54.9664429530201
"Unc50",17.2639369576167,0.0468178930662825,0.0907602197903036,0.271318724015423,0.407576583208462,"Not significant",56.7550096961862,71.8791946308725
"Mgat4a",15.7365086921263,-0.0103038411997774,0.0948888304272663,0.0770126096423342,0.210850658669645,"Not significant",47.1234647705236,50.2684563758389
"Tsga10",5.3423759735535,-0.0226160252023878,0.102787725393245,0.123170400198197,0.265104432790683,"Not significant",20.7498383968972,23.2214765100671
"Mitd1",6.09566228909115,0.0625822137643913,0.108219342048133,0.11507044178715,0.256523733475643,"Not significant",25.9211376858436,35.6375838926174
"Mrpl30",36.8524830079414,0.0981313583576013,0.0881495765592451,0.0200263550629247,0.113474563339874,"Not significant",78.9915966386555,89.7315436241611
"Txndc9",20.6550760308889,0.05700715889252,0.0817441286401877,0.315393082499938,0.4448688674036,"Not significant",63.0898513251454,73.758389261745
"Eif5b",70.10611653059,0.0702778067090031,0.0900686250468772,0.156241334922566,0.298653674444988,"Not significant",89.3341952165482,94.2281879194631
"Rev1",5.66580056487989,-0.000455512490893615,0.0952808905462409,0.868439128439826,0.881872293052179,"Not significant",27.4725274725275,31.1409395973154
"Aff3",5.85124958895068,-0.056221990815913,0.131809592244672,4.52809068210939e-07,0.000115636115794368,"Significant",6.85197155785391,1.61073825503356
"Pdcl3",22.0805352093897,0.0146863824350875,0.0892032932477554,0.0635887634653941,0.19104682905853,"Not significant",58.3063994828701,71.1409395973154
"Rpl31",215.606671116886,0.0301148490842622,0.0811474950974078,0.52653301999524,0.607812724517051,"Not significant",98.7718164188752,99.5973154362416
"Tbc1d8",5.79227835863762,-0.0497042062500642,0.118408289462232,0.143293607988635,0.285775478740337,"Not significant",34.5830639948287,28.7248322147651
"Cnot11",2.81366885471306,0.00846977370013209,0.099193476273029,0.0125219889813473,0.09147380651256,"Not significant",17.8409825468649,23.6241610738255
"Gm15832",0.838199649119343,-0.0328630377201253,0.112953125305319,0.135964709865786,NA,"Not significant",6.14091790562379,6.77852348993289
"Rnf149",23.5868000008465,0.125754789996543,0.144418284445133,0.0617719196933074,0.188585830231676,"Not significant",62.120232708468,73.5570469798658
"Creg2",2.1608163394554,0.0289838561509243,0.108796096638048,0.300023308021438,0.432872611785168,"Not significant",11.376858435682,17.9865771812081
"Map4k4",32.8882190081741,0.111789640350647,0.0885990645184027,0.0450507057306575,0.163858874438407,"Not significant",73.7556561085973,81.9463087248322
"Il1r1",0.877087791329817,-0.0142257507109737,0.107065470479421,0.840828608205539,NA,"Not significant",4.8480930833872,4.96644295302013
"Il1rl2",2.47462515834408,-0.0296321799707207,0.110110299339297,0.0305624581798029,0.137289142615077,"Not significant",8.53264382676147,9.46308724832215
"Il1rl1",3.35937536164167,-0.0650481508001161,0.139924024485208,6.68226573150582e-06,0.000910124592631092,"Significant",11.3122171945701,1.81208053691275
"Mrps9",14.1603350422717,0.0127726143505419,0.0935840415502918,0.00650344316091636,0.0709898097614926,"Not significant",46.0892049127343,59.5973154362416
"Tgfbrap1",4.98776496801989,0.00535999742297756,0.0976096434086061,0.353754478661429,0.474777198263011,"Not significant",25.6625727213962,30.6040268456376
"AI597479",1.69048763896323,0.0462514697313372,0.119407043861128,0.0698315090736219,0.200711554639012,"Not significant",7.62766645119586,10.2013422818792
"Nck2",2.18893237346291,0.0313792605014903,0.107324853222366,0.149325321932609,0.29221420757502,"Not significant",11.7000646412411,15.1006711409396
"Uxs1",7.62190147119271,-0.175386882714021,0.307758506629232,0.0196681264758087,0.112554572521225,"Not significant",31.0277957336781,36.4429530201342
"Tpp2",20.9572965796959,0.0607574910555276,0.0929336419453857,0.269805074426868,0.406438406617086,"Not significant",59.857789269554,68.5906040268456
"Tex30",3.95166137602725,0.00807831020877114,0.104142068840433,0.0208489857139203,0.114933831121261,"Not significant",14.6089204912734,18.993288590604
"Poglut2",2.01323088329794,0.0221289047159902,0.103527156948756,0.565463461090335,0.636216461618876,"Not significant",9.82546864899806,14.2281879194631
"Bivm",1.31348478469777,-0.00167668245382484,0.103735205679952,0.251168786167943,0.389314097160112,"Not significant",8.20943762120233,10.8724832214765
"Ercc5",3.0301329840634,0.00392859801372895,0.102319582333425,0.162127762526758,0.305022551519991,"Not significant",17.9056237879767,20.9395973154362
"Gulp1",1.05827959461231,-0.00364267253903873,0.106106260290128,0.672945373290121,0.718676109582706,"Not significant",4.65416936005171,5.70469798657718
"Col3a1",38.1319888441599,-0.0203108768696382,0.109354957484382,0.325970416117414,0.453032353828487,"Not significant",80.0258564964447,72.8187919463087
"Col5a2",6.7602063183712,-0.0463074148325426,0.120894088657679,0.0440583223525282,0.162766141073632,"Not significant",34.9062702003878,29.8657718120805
"Wdr75",3.48167363252418,0.0578225911374897,0.116718970130804,0.00692065446203812,0.0723317938000734,"Not significant",17.3884938590821,24.496644295302
"Slc40a1",3.82461944017539,0.0151596656915908,0.108608780434155,0.387852810477631,0.500238954300487,"Not significant",9.76082740788623,10.9395973154362
"Slc39a10",8.4076257363318,-0.425365735293531,0.240950648060068,0.000985979543719128,0.0286717411085675,"Significant",36.7808661926309,31.9463087248322
"Cavin2",8.72120132127372,0.0288930666678517,0.111064796657766,0.179492109600093,0.323199700258231,"Not significant",22.2365869424693,25.2348993288591
"Nabp1",2.69789832736857,-0.028985906864938,0.107515239436531,0.0719515558862544,0.203527687722954,"Not significant",11.6354234001293,11.3422818791946
"Myo1b",2.39678178465087,0.00112258143107159,0.106091485377703,0.162804523050205,0.305763596793132,"Not significant",6.52876535229476,7.58389261744966
"Stat4",1.4725113044605,-0.0808306846808201,0.15232877192017,0.00216630036762715,0.0449114436033128,"Significant",8.66192630898513,6.1744966442953
"Stat1",15.9773852551905,0.0213824832743303,0.106388246449822,0.340146009894487,0.463658585181746,"Not significant",51.9715578539108,60.2684563758389
"Gls",31.2572873715378,-0.185617832536239,0.136129501120726,0.00996728617803193,0.0847758770263082,"Not significant",74.5313510019392,75.5704697986577
"Nab1",13.2705839020046,-0.0322262172451515,0.0906730477907568,0.0532806996190755,0.17755619303596,"Not significant",44.2146089204913,51.8791946308725
"Nemp2",1.09668942229502,-0.00810634010572809,0.105193317662728,1,1,"Not significant",6.3994828700711,6.77852348993289
"Mfsd6",9.88618960785235,-0.00157146045242293,0.0992474962472659,0.363435305139245,0.482392365124401,"Not significant",31.6742081447964,39.0604026845638
"Inpp1",3.18583857600125,-0.00922628224892453,0.104872133975913,0.179553528419322,0.323232045497901,"Not significant",10.8597285067873,15.7718120805369
"Hibch",4.05279240171184,0.0708849550958259,0.131928742108055,0.0412358380782236,0.157408103874833,"Not significant",14.4149967679379,21.9463087248322
"Pms1",2.27618188452978,-0.0326390911915694,0.110605773004103,0.0141102881622158,0.0958501840743918,"Not significant",10.0193923723335,10.3355704697987
"Ormdl1",6.22485576765264,-0.0167333053249203,0.0935263169355278,0.0278422008610379,0.130051008452495,"Not significant",25.9211376858436,31.8791946308725
"Osgepl1",1.36741231954384,0.0281313815467672,0.108603599595519,0.418184149259968,0.524527392520944,"Not significant",7.43374272786038,10.738255033557
"Asnsd1",16.5508117872141,0.0902732556628693,0.118675187510391,0.0721315655710725,0.203706305914027,"Not significant",50.5494505494505,67.3825503355705
"Dnah7a",5.42509341812971,-0.0364584738692441,0.114815267119042,0.0097502312798518,0.0839995690760924,"Not significant",14.6089204912734,14.2953020134228
"Stk17b",31.6319315430675,-0.378543307991081,0.534963800076721,0.00636908530916675,0.0707176156881938,"Not significant",65.2876535229476,58.7248322147651
"Hecw2",1.2595452013934,-0.0173247727514732,0.107739892995585,0.39681279611178,0.50733273474268,"Not significant",5.9469941822883,5.83892617449664
"Gtf3c3",3.44552868840192,0.0304104328446119,0.105796314905138,0.0782743147498377,0.212922989020674,"Not significant",19.5862960568843,26.4429530201342
"Pgap1",7.64661013015009,0.0314952988787333,0.106905430467249,0.323879594874428,0.4512931471344,"Not significant",32.967032967033,37.5838926174497
"Ankrd44",61.8972791575801,-0.0673995280322,0.114973596687379,0.14122490820199,0.283777144841595,"Not significant",86.360698125404,86.3087248322148
"4930444A19Rik",7.61113412501415,-0.0715125164768295,0.134310893547713,0.0316911948256537,0.139465242274731,"Not significant",29.153199741435,27.5167785234899
"Sf3b1",50.4353978374646,-0.0224126478179998,0.0753606140732163,0.169717146816733,0.312997616090506,"Not significant",88.8170652876535,91.6778523489933
"Coq10b",3.9774695069642,0.0138012244673359,0.0997365304494508,0.742783967310894,0.775187804054023,"Not significant",19.1338073691015,21.744966442953
"Hspd1",27.7619409172945,-0.00725961760204741,0.0972390476006447,0.779385803811619,0.80548623896557,"Not significant",65.4815772462831,72.6845637583893
"Hspe1",58.8814364204666,0.0382557559765379,0.0815477375387909,0.492989314660547,0.581161453448633,"Not significant",85.1971557853911,93.0201342281879
"Mob4",14.6366958746896,-0.0564458370413035,0.0916289641543315,0.174111979689869,0.317712374514472,"Not significant",56.4964447317388,62.4161073825503
"Plcl1",20.3122202559619,-0.233026858500622,0.374056786978135,0.0147207928851755,0.0975778227407992,"Not significant",45.9599224305107,41.6107382550336
"Satb2",2.30042853857318,0.0102685379239542,0.107044046982399,0.0193602058135805,0.111597214995271,"Not significant",6.20555914673562,7.6510067114094
"1700066M21Rik",1.01228254391072,0.0151471208666507,0.106809798125027,0.467388881113063,0.562627317759993,"Not significant",6.33484162895928,8.05369127516778
"Tyw5",1.78844162916493,0.0596739279286514,0.122028551195372,0.0736766790888923,0.20585220457655,"Not significant",9.30833872010343,13.8926174496644
"Maip1",4.68883363584309,0.0327757168232635,0.101217827812695,0.0380504641477947,0.152587873921522,"Not significant",25.016160310278,35.503355704698
"Kctd18",2.92681294800879,-0.221402957303999,0.241414982296713,0.0192483292629012,0.111428346659965,"Not significant",16.8713639301875,16.6442953020134
"Bzw1",49.6960815056645,0.0330007560433999,0.0890733246103862,0.381503331658096,0.495871807213062,"Not significant",86.1667744020685,90
"Clk1",27.3070909947875,-0.121031149183995,0.161966622549085,0.0351598445185656,0.146774749389926,"Not significant",72.721396250808,72.4832214765101
"Ppil3",6.98500287572795,-0.00413323313996805,0.0976784633265868,0.609996715267529,0.670878170376594,"Not significant",26.3089851325145,35.7718120805369
"Nif3l1",1.95714940593314,-0.0235326232463311,0.105905978397082,0.428076120797285,0.532712809627422,"Not significant",10.0840336134454,12.9530201342282
"Orc2",7.67900294404311,0.00138094524920416,0.0961367149731261,0.802165141779762,0.825188008386734,"Not significant",29.8642533936652,36.5771812080537
"Fam126b",3.87324932481716,-0.0359000221132227,0.104657734358757,0.0506032299229205,0.173883807739672,"Not significant",21.20232708468,24.5637583892617
"Ndufb3",44.5631578905261,0.0581552583537496,0.074318873160613,0.197744499433051,0.340116862676923,"Not significant",82.7407886231416,91.4765100671141
"Cflar",23.7130970773511,-0.0311278943117593,0.0919031964069327,0.0153221219708864,0.0994380406179191,"Not significant",61.9263089851325,68.3221476510067
"Casp8",25.0926996551584,-0.0426701677689732,0.0746522742554484,0.423504157370725,0.528927126487585,"Not significant",70.7821590174531,77.4496644295302
"Trak2",6.06842229165941,-0.0150005293585723,0.100295909004759,0.0142316119471083,0.0960406596761946,"Not significant",22.6890756302521,28.3892617449664
"Stradb",2.67738403274822,-0.0341990028248579,0.108887885662143,0.211237158740614,0.353295598883186,"Not significant",15.4492566257272,21.1409395973154
"Tmem237",2.73328055117662,0.016533640329915,0.10232965860198,0.385445398358246,0.498521745281018,"Not significant",12.7343244990304,20.3355704697987
"Als2",2.21389662178143,-0.00060637090125745,0.103616155200826,0.45245021530056,0.550861945185162,"Not significant",13.1868131868132,15.5704697986577
"Fzd7",1.48186580898572,-0.00858616022003316,0.106416770421176,0.327262524131286,0.453919306834802,"Not significant",4.91273432449903,8.25503355704698
"Sumo1",40.4446429516824,-0.0201713765377262,0.0754784418847831,0.0498965950707672,0.172836120260389,"Not significant",84.2921784098255,90
"Nop58",10.5739175714567,-0.0156289951721376,0.10282318076425,0.666429440114299,0.713432899891801,"Not significant",30.7692307692308,36.3087248322148
"Bmpr2",23.1308129817908,0.0151403388677505,0.0931245904070664,0.693260031661592,0.734916067187957,"Not significant",62.89592760181,69.6644295302013
"Fam117b",14.7511954269005,-0.461070331757075,0.155353980200464,0.000166226756119683,0.00927872302602493,"Significant",53.3290239172592,50.8053691275168
"Ica1l",1.62375182867943,-0.0452869735979146,0.120813404356979,0.000505611290906923,0.0196380963369362,"Significant",4.97737556561086,4.49664429530201
"Wdr12",6.75256711034388,-0.0068997037445007,0.0968493630346,0.185536284550326,0.329037004632219,"Not significant",23.5940530058177,31.4765100671141
"Carf",2.07789789040128,-0.0128499386712323,0.104478803231134,0.196286601026567,0.339037475395059,"Not significant",13.639301874596,14.9664429530201
"Nbeal1",16.3210946974438,0.00192477124559854,0.0940818316646154,0.313671897793197,0.443605899658519,"Not significant",52.2301228183581,57.4496644295302
"Cyp20a1",11.159564946869,-0.0131535044060533,0.0974074385731596,0.0515000077866815,0.175708944402455,"Not significant",37.7504848093083,41.9463087248322
"Abi2",6.60146216383735,-0.0630261758128613,0.120064319571526,0.0381196289286522,0.152587873921522,"Not significant",25.7272139625081,26.7114093959732
"Raph1",18.8401745863042,-0.305763012895014,0.360204388882871,0.0111313936570098,0.0876143736791946,"Not significant",59.6638655462185,50.738255033557
"Cd28",3.39469437189511,0.00660645130583604,0.106910665195522,0.751935350244156,0.782942012893181,"Not significant",17.6470588235294,16.1073825503356
"Pard3b",3.76160712274749,0.00549137767016606,0.10597433659938,0.588802327502071,0.653129258944946,"Not significant",8.72656755009696,10.2013422818792
"Nrp2",26.5176000325094,0.331261766818324,0.177483217620491,0.00321545655134877,0.0546775489797633,"Not significant",61.8616677440207,76.7114093959731
"Ino80d",11.4219104097686,-0.0497930321697962,0.101338208235187,0.150849018544662,0.293732886853549,"Not significant",47.6405946994182,52.0805369127517
"Ino80dos",2.55736643491353,-0.049507848600867,0.120611014793747,0.0409012805603023,0.156775452504123,"Not significant",11.0536522301228,11.6107382550336
"Ndufs1",9.44944583490977,0.0139363823061285,0.0941275211352742,0.320720421505701,0.448727449072831,"Not significant",38.3968972204266,48.5906040268456
"Eef1b2",219.202874300469,-0.130254505990094,0.0738648893478908,0.0277959984136,0.130051008452495,"Not significant",99.0950226244344,99.4630872483221
"Fastkd2",1.91908126411027,0.0315902057346146,0.107968338722138,0.188014824049972,0.331285145398887,"Not significant",11.0536522301228,13.8926174496644
"Klf7",13.120494008385,0.0469524055644292,0.108304697218766,0.107873437065837,0.248945271935615,"Not significant",38.9786683904331,42.4832214765101
"Creb1",17.0768828192685,-0.192248509908583,0.135331167363138,0.00523210093970776,0.0655778050295886,"Not significant",56.043956043956,58.255033557047
"Mettl21a",2.45893263248428,-0.0317813104763044,0.104370220473164,0.339281646407073,0.462718560487083,"Not significant",15.3199741435036,16.9127516778523
"Ccnyl1",4.2315646709737,-0.0475755223369875,0.117315906908115,0.0276339214381365,0.13002526377501,"Not significant",18.4227537168714,17.1140939597315
"Fzd5",0.506456082057007,0.0100158731151502,0.106346456787308,0.185132149601945,NA,"Not significant",3.61990950226244,5.1006711409396
"Plekhm3",34.06147222907,-0.0142114245654042,0.0949818742633224,0.7022985970669,0.742263791168366,"Not significant",75.371687136393,74.6979865771812
"Idh1",29.0948715361166,0.066092165242982,0.0997095607770967,0.159633153224708,0.302364669050693,"Not significant",70.9114414996768,81.6107382550336
"Pikfyve",13.798991431161,-0.0201015629148325,0.0910832113875632,0.480150097230457,0.57138085312315,"Not significant",50.2908855850032,57.8523489932886
"Rpe",4.5890349139233,0.0377428622624157,0.105801628381573,0.387588712963589,0.500065700330544,"Not significant",19.327731092437,26.6442953020134
"Kansl1l",13.8853460566582,-0.0640139044791375,0.124439597296656,0.0321193956555198,0.140093777378794,"Not significant",38.9140271493213,42.8859060402685
"Acadl",24.0518262486439,0.181358158094688,0.100151772687415,0.00370369974803798,0.0567111617514618,"Not significant",67.2268907563025,77.9194630872483
"Myl1",16.9592072658196,-0.0116221412111365,0.107555916738827,0.551205630164661,0.625757447447434,"Not significant",55.3975436328378,47.5838926174497
"Lancl1",3.97032758899733,-0.0196584023733659,0.100373441783505,0.629728596930988,0.685929106754425,"Not significant",21.3962508080155,26.3758389261745
"Ikzf2",1.52808191759942,-0.0360967538089764,0.114438000510947,0.133913312559905,0.27631430385766,"Not significant",9.95475113122172,8.32214765100671
"Atic",8.03604814373043,0.0135159588569132,0.103470126744923,0.522512594932341,0.604667644439384,"Not significant",23.7879767291532,34.1610738255034
"Fn1",65.9302826475797,0.0220939584952268,0.109080439501962,0.346778719698866,0.469166672299302,"Not significant",63.1544925662573,72.1476510067114
"Pecr",1.38126245953602,-0.00958477482780678,0.10561926622019,0.656392502037553,0.705711408442814,"Not significant",8.79120879120879,10
"Smarcal1",3.29680348900208,0.0235508575623762,0.105170369884752,0.492510768183818,0.581019546090387,"Not significant",16.3542340012928,20
"Rpl37a",1040.13713741014,-0.0467724037116481,0.0806011456331209,0.444656363581047,0.544624071220671,"Not significant",100,99.9328859060403
"Igfbp5",2.73544012143138,-0.0034528742833946,0.104668656721537,1,1,"Not significant",17.0006464124111,17.3825503355705
"Tns1",28.9728429880146,0.0101075620248455,0.0990669584302007,0.802010611467807,0.825112135778391,"Not significant",67.6793794440853,69.1275167785235
"Arpc2",261.730821327354,0.012609197029234,0.0761469828256045,0.746980559501737,0.778930830472667,"Not significant",99.4828700711054,99.5302013422819
"Aamp",22.9436575386905,0.0174939370246145,0.0842157105547512,0.439582911640155,0.540809278863565,"Not significant",68.0025856496445,78.1879194630873
"Pnkd",17.9873946619396,0.104324559326353,0.130370217882787,0.0520012949974227,0.176316387714804,"Not significant",61.3445378151261,73.6912751677852
"Tmbim1",14.6175292854751,-0.0145659373476728,0.0992270884855225,0.00619058439269125,0.0698454193028451,"Not significant",44.8610213316096,50.6711409395973
"Slc11a1",38.1702267664861,0.0553627494328392,0.103855133748424,0.301326242984463,0.433833343493487,"Not significant",74.4667097608274,82.9530201342282
"Ctdsp1",9.71361142862652,-0.0357511530812122,0.0996432171892424,0.327816469148014,0.454222387099817,"Not significant",43.180349062702,48.7248322147651
"Usp37",15.0441351499809,0.0712843973111256,0.118079173615799,0.0366904453558379,0.150519236670636,"Not significant",44.2792501616031,55.7718120805369
"Cnot9",4.29598825745029,0.0933153023140721,0.140947006838045,0.0907772447457991,0.229728343060611,"Not significant",19.1338073691015,27.4496644295302
"Zfp142",1.13346300962165,-0.0529182207340056,0.121471384466317,0.0337031500184285,0.144109534298136,"Not significant",8.92049127343245,8.25503355704698
"Bcs1l",1.33865142617231,0.00983831066990848,0.105121797830746,0.183409485047189,0.326968218107686,"Not significant",7.95087265675501,12.0805369127517
"Rnf25",2.85994220974165,-0.063327861424817,0.126169727807169,0.107533612238542,0.248910888876911,"Not significant",18.939883645766,19.5973154362416
"Ttll4",2.08162192377846,0.00161856096297208,0.101498550771143,0.169895091186971,0.313150190630622,"Not significant",10.0840336134454,12.0134228187919
"Cyp27a1",15.2469171501453,-0.0181370420967478,0.105600253009877,0.56290792879398,0.634109450003364,"Not significant",63.8655462184874,56.6442953020134
"Nhej1",2.49052410101262,0.0142843322058462,0.102070320475947,0.376568448511811,0.492114427092776,"Not significant",13.7685843568197,18.0536912751678
"Cnppd1",8.4148013575961,-0.0748845632038211,0.117152585490211,0.0301928345014574,0.136348277821568,"Not significant",41.6289592760181,48.0536912751678
"Retreg2",9.9718609947428,0.023557660366955,0.0962560622954179,0.576847486300595,0.645165724167358,"Not significant",45.442792501616,51.9463087248322
"Zfand2b",8.45679417847373,-0.0262090145835487,0.0963209344864231,0.0135053064596405,0.0942327223259753,"Not significant",31.3510019392372,41.2080536912752
"Abcb6",0.611257587602639,0.00259541708297243,0.106124435125804,0.0192245627587371,NA,"Not significant",4.52488687782805,7.58389261744966
"Atg9a",3.16953137595424,-0.0215552297978719,0.102940140931488,0.0320286648879494,0.139990832746581,"Not significant",14.9321266968326,17.7181208053691
"Ankzf1",2.51773975005596,-0.00975988023255066,0.104151045701682,0.103420915516938,0.244547373149426,"Not significant",9.82546864899806,13.4228187919463
"Glb1l",1.64555850916172,-0.0517210019619586,0.120167240301281,0.114642428805003,0.256084060844765,"Not significant",10.60116354234,10.4697986577181
"Stk16",5.99440579660703,0.00733950263952253,0.0899750823462265,0.477218523170842,0.569565209749818,"Not significant",25.8564964447317,33.489932885906
"Tuba4a",5.48865761416022,0.11999469301958,0.213603141631078,0.0110664484921983,0.0876143736791946,"Not significant",15.6431803490627,27.7181208053691
"Dnajb2",2.05712239267182,-0.0122974833121917,0.10614204131369,0.0433516052683927,0.161497319189091,"Not significant",6.72268907563025,8.9261744966443
"Dnpep",7.52016885664093,0.195704956248876,0.194637714257838,0.0197424194545639,0.112733097811891,"Not significant",31.9974143503555,45.4362416107383
"Des",4.74113680577732,-0.0298697191005397,0.111727708075603,0.209855853139378,0.352266329420562,"Not significant",22.2365869424693,21.5436241610738
